JD	Magnitude	Uncertainty	HQuncertainty	Band	Observer Code	Comment Code(s)	Comp Star 1	Comp Star 2	Charts	Comments	Transfomed	Airmass	Validation Flag	Cmag	Kmag	HJD	Star Name	Observer Affiliation	Measurement Method	Grouping Method	ADS Reference	Digitizer	Credit
2453046.67	11.199			R	MVD		GSC 4634:965	GSC 4634:930			1		Z	7.598	9.020		R CAM	AAVSO	STD	68			
2453047.675	13.538			V	MVD		GSC 4634:965	GSC 4634:930			1		Z	8.398	9.242		R CAM	AAVSO	STD	69			
2453047.675	11.096			R	MVD		GSC 4634:965	GSC 4634:930			1		Z	7.606	9.011		R CAM	AAVSO	STD	69			
2453048.7	13.7			Vis.	MOW								V				R CAM		STD				
2453049.906	13.849			V	MVD		GSC 4634:965	GSC 4634:930			1		Z	8.364	9.277		R CAM	AAVSO	STD	70			
2453049.906	11.055			R	MVD		GSC 4634:965	GSC 4634:930			1		Z	7.628	8.989		R CAM	AAVSO	STD	70			
2453050.4	13.4			Vis.	CMG								V				R CAM	KNVWS	STD				
2453050.685	13.444			V	MVD		GSC 4634:965	GSC 4634:930			1		Z	8.409	9.231		R CAM	AAVSO	STD	71			
2453050.685	11.019			R	MVD		GSC 4634:965	GSC 4634:930			1		Z	7.612	9.006		R CAM	AAVSO	STD	71			
2453051.5	13.9			Vis.	CGF		128	142	SD1930				V				R CAM		STD				
2453052.4132	13.0			Vis.	AAN		128		SD1933				V				R CAM		STD				
2453052.675	13.400			V	MVD		GSC 4634:965	GSC 4634:930			1		Z	8.385	9.255		R CAM	AAVSO	STD	72			
2453052.675	10.922			R	MVD		GSC 4634:965	GSC 4634:930			1		Z	7.614	9.004		R CAM	AAVSO	STD	72			
2453055.5160	13.9			Vis.	BVE		137	144	SD1933				V				R CAM	KNVWS	STD				
2453056.5104	13.7			Vis.	CPS		13.7-13.8		SD1933				V				R CAM		STD				
2453058.4	12.8			Vis.	WWJ		128	133	SD 1933				V				R CAM		STD				
2453058.6	13.1			Vis.	MOW								V				R CAM		STD				
2453059.3556	13.0			Vis.	HHU		128	137	SD1933				V				R CAM		STD				
2453060.649	12.9			Vis.	SJZ		128		SD1933				V				R CAM		STD				
2453061.3	12.9			Vis.	CMG								V				R CAM	KNVWS	STD				
2453062.4076	13.6			Vis.	BVE		128	137	SD1933				V				R CAM	KNVWS	STD				
2453062.4375	12.8			Vis.	AAN		115	128	SD1933				V				R CAM		STD				
2453064.6090	12.6			Vis.	KMA		124	128	SD1933				V				R CAM		STD				
2453067.5	12.1			Vis.	CGF		119	124	SD1930				V				R CAM		STD				
2453072.7118	12.0			Vis.	HUZ		115	124	SD1933				V				R CAM		STD				
2453072.812	11.809			V	MVD		GSC 4634:965	GSC 4634:930			1		Z	8.392	9.249		R CAM	AAVSO	STD	73			
2453072.812	9.670			R	MVD		GSC 4634:965	GSC 4634:930			1		Z	7.613	9.005		R CAM	AAVSO	STD	73			
2453072.839	11.787			V	MVD		GSC 4634:965	GSC 4634:930			1		Z	8.383	9.258		R CAM	AAVSO	STD	74			
2453072.839	9.648			R	MVD		GSC 4634:965	GSC 4634:930			1		Z	7.641	8.976		R CAM	AAVSO	STD	74			
2453073.4	12.4			Vis.	CMG								V				R CAM	KNVWS	STD				
2453075.6	11.8			Vis.	MOW								V				R CAM		STD				
2453077.8	11.8			Vis.	HAB								V				R CAM		STD				
2453078.6	11.4			Vis.	CGF		109	113	SD1930				V				R CAM		STD				
2453079.321	11.6			Vis.	SJZ		115	119	SD1933				V				R CAM		STD				
2453081.3	11.3			Vis.	CMG								V				R CAM	KNVWS	STD				
2453081.6	11.2			Vis.	BIC								V				R CAM	AFOEV	STD				
2453081.6305	11.1			Vis.	OCR		109	113	SB1194				V				R CAM		STD				
2453082.300	10.9			Vis.	SJZ		109		SB1994				V				R CAM		STD				
2453082.3667	11.6			Vis.	HHU		115	121	SD1933				V				R CAM		STD				
2453082.4167	11.7			Vis.	AAN		115	119	SD1933				V				R CAM		STD				
2453083.3000	11.3			Vis.	KOS					318041912			V				R CAM	MCSE	STD				
2453083.6	10.7			Vis.	CQJ								V				R CAM		STD				
2453084.5	11.2			Vis.	MOW								V				R CAM		STD				
2453086.5	10.7			Vis.	VED								V				R CAM	AFOEV	STD				
2453087.292	10.4			Vis.	SJZ		100	106	SB1994				V				R CAM		STD				
2453087.4	10.5			Vis.	CMG								V				R CAM	KNVWS	STD				
2453087.5	10.4			Vis.	CGF		98	103	SD1930				V				R CAM		STD				
2453087.7	10.6			Vis.	HAB								V				R CAM		STD				
2453088.4215	10.5			Vis.	GGU		103	106	SB1994				V				R CAM	KNVWS	STD				
2453090.3514	9.9			Vis.	DPA		98	100	SB1194				V				R CAM		STD				
2453090.4236	10.4			Vis.	AAN		100	109	SB1994				V				R CAM		STD				
2453090.4688	10.1			Vis.	BVE		98	106	SB1994				V				R CAM	KNVWS	STD				
2453093.4	9.8			Vis.	BIC								V				R CAM	AFOEV	STD				
2453093.5	10.6			Vis.	MOW								V				R CAM		STD				
2453093.676	10.109			V	MVD		GSC 4634:965	GSC 4634:930			1		Z	8.380	9.260		R CAM	AAVSO	STD	75			
2453093.676	8.516			R	MVD		GSC 4634:965	GSC 4634:930			1		Z	7.644	8.973		R CAM	AAVSO	STD	75			
2453093.7	9.9			Vis.	CQJ								V				R CAM		STD				
2453094.4	9.8			Vis.	VED								V				R CAM	AFOEV	STD				
2453094.671	10.113			V	MVD		GSC 4634:965	GSC 4634:930			1		Z	8.360	9.280		R CAM	AAVSO	STD	76			
2453094.671	8.407			R	MVD		GSC 4634:965	GSC 4634:930			1		Z	7.612	9.005		R CAM	AAVSO	STD	76			
2453095.3	10.1			Vis.	CMG								V				R CAM	KNVWS	STD				
2453095.3681	10.0			Vis.	VDL		95	100	SB1194				V				R CAM		STD				
2453095.3701	10.0			Vis.	GGU		95	103	SB1994				V				R CAM	KNVWS	STD				
2453095.433	10.0			Vis.	SJZ	M	98	100	SB1994	  MOON:			V				R CAM		STD				
2453095.4354	10.1			Vis.	HHU		98	106	SD1933				V				R CAM		STD				
2453097.7000	9.8			Vis.	MKE	B	98	113	SB11/94	na	0		Z				R CAM		STD				
2453099.8	9.7			Vis.	CQJ								V				R CAM		STD				
2453101.67	9.691			V	MVD		GSC 4634:965	GSC 4634:930			1		Z	8.362	9.278		R CAM	AAVSO	STD	77			
2453101.67	8.186			R	MVD		GSC 4634:965	GSC 4634:930			1		Z	7.626	8.992		R CAM	AAVSO	STD	77			
2453102.3597	9.6			Vis.	VDL		95	98	SB1194				V				R CAM		STD				
2453102.37	9.5			Vis.	PUJ		 92	98	SB11/94	=20			V				R CAM	AFOEV	STD				
2453102.5	9.7			Vis.	CGF		92	98	SD1930				V				R CAM		STD				
2453102.6	8.9			Vis.	HAB								V				R CAM		STD				
2453103.7	10.0			Vis.	MOW								V				R CAM		STD				
2453104.395	9.6			Vis.	SJZ		92	95	SB1994				V				R CAM		STD				
2453104.7299	9.5			Vis.	BBA		92	95	SB1994				V				R CAM		STD				
2453105.3972	9.6			Vis.	GGU		95	98	SB1994				V				R CAM	KNVWS	STD				
2453105.4083	9.6			Vis.	BVE		92	98	SB1994				V				R CAM	KNVWS	STD				
2453105.5520	9.6			Vis.	OCR		92	98	SB1194				V				R CAM		STD				
2453105.758	9.556			V	MVD		GSC 4634:965	GSC 4634:930			1		Z	8.377	9.264		R CAM	AAVSO	STD	78			
2453105.758	8.060			R	MVD		GSC 4634:965	GSC 4634:930			1		Z	7.613	9.004		R CAM	AAVSO	STD	78			
2453105.783	9.496			V	MVD		GSC 4634:965	GSC 4634:930			1		Z	8.368	9.272		R CAM	AAVSO	STD	79			
2453105.783	8.027			R	MVD		GSC 4634:965	GSC 4634:930			1		Z	7.626	8.991		R CAM	AAVSO	STD	79			
2453105.807	9.467			V	MVD		GSC 4634:965	GSC 4634:930			1		Z	8.382	9.259		R CAM	AAVSO	STD	80			
2453105.807	8.066			R	MVD		GSC 4634:965	GSC 4634:930			1		Z	7.597	9.021		R CAM	AAVSO	STD	80			
2453106.7	9.6			Vis.	CQJ								V				R CAM		STD				
2453106.8	9.5			Vis.	HAB								V				R CAM		STD				
2453107.4	9.3			Vis.	VED								V				R CAM	AFOEV	STD				
2453107.4597	9.5			Vis.	CPS		9.2-9.5		SB1986				V				R CAM		STD				
2453107.665	9.413			V	MVD		GSC 4634:965	GSC 4634:930			1		Z	8.377	9.263		R CAM	AAVSO	STD	81			
2453107.665	8.011			R	MVD		GSC 4634:965	GSC 4634:930			1		Z	7.614	9.004		R CAM	AAVSO	STD	81			
2453108.331	9.4			Vis.	SJZ		92	95	SB1994				V				R CAM		STD				
2453108.667	9.401			V	MVD		GSC 4634:965	GSC 4634:930			1		Z	8.390	9.250		R CAM	AAVSO	STD	82			
2453108.667	7.947			R	MVD		GSC 4634:965	GSC 4634:930			1		Z	7.604	9.014		R CAM	AAVSO	STD	82			
2453109.3556	9.6			Vis.	VDL		95	98	SB1194				V				R CAM		STD				
2453109.4889	9.6			Vis.	HHU		92	98	SD1933				V				R CAM		STD				
2453109.669	9.327			V	MVD		GSC 4634:965	GSC 4634:930			1		Z	8.389	9.251		R CAM	AAVSO	STD	83			
2453109.669	7.970			R	MVD		GSC 4634:965	GSC 4634:930			1		Z	7.628	8.989		R CAM	AAVSO	STD	83			
2453110.4	9.1			Vis.	CMG								V				R CAM	KNVWS	STD				
2453110.400	9.6			Vis.	CSM								V				R CAM	MCSE	STD				
2453110.4479	9.4			Vis.	WCP		92	95	AAVSO B				V				R CAM		STD				
2453110.672	9.273			V	MVD		GSC 4634:965	GSC 4634:930			1		Z	8.380	9.260		R CAM	AAVSO	STD	84			
2453110.672	7.922			R	MVD		GSC 4634:965	GSC 4634:930			1		Z	7.587	9.030		R CAM	AAVSO	STD	84			
2453111.4174	9.2			Vis.	GGU		92	95	SB1994				V				R CAM	KNVWS	STD				
2453111.4667	9.4			Vis.	BVE		92	98	SB1994				V				R CAM	KNVWS	STD				
2453111.5	9.6			Vis.	CGF		92	98	SD1930				V				R CAM		STD				
2453111.5	9.5			Vis.	JLR		92	98	B				V				R CAM		STD				
2453111.5889	9.3			Vis.	KMA		84	92	SB11/94				V				R CAM		STD				
2453112.1701	9.2			Vis.	OJS		92		SB 1986				V				R CAM		STD				
2453112.4271	9.2			Vis.	WCP		84	92	AAVSO B				V				R CAM		STD				
2453112.674	9.211			V	MVD		GSC 4634:965	GSC 4634:930			1		Z	8.386	9.255		R CAM	AAVSO	STD	85			
2453112.674	7.845			R	MVD		GSC 4634:965	GSC 4634:930			1		Z	7.595	9.022		R CAM	AAVSO	STD	85			
2453112.707	9.218			V	MVD		GSC 4634:965	GSC 4634:930			1		Z	8.380	9.260		R CAM	AAVSO	STD	86			
2453112.707	7.871			R	MVD		GSC 4634:965	GSC 4634:930			1		Z	7.611	9.006		R CAM	AAVSO	STD	86			
2453112.735	9.211			V	MVD		GSC 4634:965	GSC 4634:930			1		Z	8.389	9.251		R CAM	AAVSO	STD	87			
2453112.735	7.881			R	MVD		GSC 4634:965	GSC 4634:930			1		Z	7.614	9.003		R CAM	AAVSO	STD	87			
2453113.596	9.1			Vis.	SJZ		84	92	SB1994				V				R CAM		STD				
2453113.6	9.7			Vis.	MOW								V				R CAM		STD				
2453113.8	9.5			Vis.	CQJ								V				R CAM		STD				
2453115.3	8.9			Vis.	CMG								V				R CAM	KNVWS	STD				
2453115.3292	9.3			Vis.	VDL		92	95	SB1194				V				R CAM		STD				
2453115.4	9.0			Vis.	VED								V				R CAM	AFOEV	STD				
2453115.6361	9.2			Vis.	BBA		92	95	SB1994				V				R CAM		STD				
2453116.2882	9.3			Vis.	WCP		84	92	AAVSO B				V				R CAM		STD				
2453116.678	9.100			V	MVD		GSC 4634:965	GSC 4634:930			1		Z	8.394	9.246		R CAM	AAVSO	STD	88			
2453116.678	7.793			R	MVD		GSC 4634:965	GSC 4634:930			1		Z	7.637	8.981		R CAM	AAVSO	STD	88			
2453117.4000	9.1			Vis.	KOS					421042136			V				R CAM	MCSE	STD				
2453117.509	9.2			Vis.	SJZ		92		SB1994				V				R CAM		STD				
2453118.4201	9.3			Vis.	GGU		92	95	SB1994				V				R CAM	KNVWS	STD				
2453118.6292	9.3			Vis.	SUI	U	92	95	SB11/94				V				R CAM		STD				
2453119.3854	8.9			Vis.	OCR		84	92	SC1194				V				R CAM		STD				
2453119.6	9.0			Vis.	HAB								V				R CAM		STD				
2453119.7	9.3			Vis.	CQJ								V				R CAM		STD				
2453119.715	8.985			V	MVD		GSC 4634:965	GSC 4634:930			1		Z	8.382	9.258		R CAM	AAVSO	STD	89			
2453119.715	7.720			R	MVD		GSC 4634:965	GSC 4634:930			1		Z	7.598	9.019		R CAM	AAVSO	STD	89			
2453119.744	9.021			V	MVD		GSC 4634:965	GSC 4634:930			1		Z	8.388	9.253		R CAM	AAVSO	STD	90			
2453119.744	7.707			R	MVD		GSC 4634:965	GSC 4634:930			1		Z	7.606	9.011		R CAM	AAVSO	STD	90			
2453119.776	8.995			V	MVD		GSC 4634:965	GSC 4634:930			1		Z	8.377	9.263		R CAM	AAVSO	STD	91			
2453119.776	7.698			R	MVD		GSC 4634:965	GSC 4634:930			1		Z	7.613	9.004		R CAM	AAVSO	STD	91			
2453120.4257	9.4			Vis.	BVE		92	98	SB1994				V				R CAM	KNVWS	STD				
2453121.6	8.8			Vis.	LEB								V				R CAM	AFOEV	STD				
2453122.674	8.934			V	MVD		GSC 4634:965	GSC 4634:930			1		Z	8.367	9.273		R CAM	AAVSO	STD	92			
2453122.674	7.562			R	MVD		GSC 4634:965	GSC 4634:930			1		Z	7.624	8.993		R CAM	AAVSO	STD	92			
2453123.3611	9.2			Vis.	VDL		84	92	SB1194				V				R CAM		STD				
2453123.4	8.8			Vis.	VED								V				R CAM	AFOEV	STD				
2453123.461	9.1			Vis.	SJZ		84	92	SB1994				V				R CAM		STD				
2453123.669	8.900			V	MVD		GSC 4634:965	GSC 4634:930			1		Z	8.378	9.262		R CAM	AAVSO	STD	93			
2453123.669	7.604			R	MVD		GSC 4634:965	GSC 4634:930			1		Z	7.598	9.020		R CAM	AAVSO	STD	93			
2453123.7	9.3			Vis.	MOW								V				R CAM		STD				
2453124.3576	9.1			Vis.	WCP		92	95	AAVSO B				V				R CAM		STD				
2453125.5	8.9			Vis.	JLR		84	92	B				V				R CAM		STD				
2453125.815	8.875			V	MVD		GSC 4634:965	GSC 4634:930			1		Z	8.388	9.253		R CAM	AAVSO	STD	94			
2453125.815	7.598			R	MVD		GSC 4634:965	GSC 4634:930			1		Z	7.603	9.015		R CAM	AAVSO	STD	94			
2453125.836	8.853			V	MVD		GSC 4634:965	GSC 4634:930			1		Z	8.384	9.256		R CAM	AAVSO	STD	95			
2453125.836	7.532			R	MVD		GSC 4634:965	GSC 4634:930			1		Z	7.643	8.974		R CAM	AAVSO	STD	95			
2453126.717	8.817			V	MVD		GSC 4634:965	GSC 4634:930			1		Z	8.377	9.263		R CAM	AAVSO	STD	96			
2453126.717	7.541			R	MVD		GSC 4634:965	GSC 4634:930			1		Z	7.586	9.031		R CAM	AAVSO	STD	96			
2453126.76	8.807			V	MVD		GSC 4634:965	GSC 4634:930			1		Z	8.375	9.265		R CAM	AAVSO	STD	97			
2453126.76	7.592			R	MVD		GSC 4634:965	GSC 4634:930			1		Z	7.631	8.986		R CAM	AAVSO	STD	97			
2453127.713	8.820			V	MVD		GSC 4634:965	GSC 4634:930			1		Z	8.394	9.246		R CAM	AAVSO	STD	98			
2453127.713	7.575			R	MVD		GSC 4634:965	GSC 4634:930			1		Z	7.620	8.997		R CAM	AAVSO	STD	98			
2453127.739	8.787			V	MVD		GSC 4634:965	GSC 4634:930			1		Z	8.393	9.248		R CAM	AAVSO	STD	99			
2453127.739	7.546			R	MVD		GSC 4634:965	GSC 4634:930			1		Z	7.614	9.003		R CAM	AAVSO	STD	99			
2453127.791	8.820			V	MVD		GSC 4634:965	GSC 4634:930			1		Z	8.391	9.250		R CAM	AAVSO	STD	100			
2453127.791	7.545			R	MVD		GSC 4634:965	GSC 4634:930			1		Z	7.634	8.983		R CAM	AAVSO	STD	100			
2453128.7	9.0			Vis.	CQJ								V				R CAM		STD				
2453129.5	8.6			Vis.	BIC								V				R CAM	AFOEV	STD				
2453130.449	8.9			Vis.	SJZ	M	84	92	SB1994	  MOON:			V				R CAM		STD				
2453130.671	8.766			V	MVD		GSC 4634:965	GSC 4634:930			1		Z	8.403	9.237		R CAM	AAVSO	STD	101			
2453130.671	7.490			R	MVD		GSC 4634:965	GSC 4634:930			1		Z	7.618	8.999		R CAM	AAVSO	STD	101			
2453131.3750	8.8			Vis.	HHU		84	92	SD1933				V				R CAM		STD				
2453131.3819	9.0			Vis.	VDL		84	92	SB1194				V				R CAM		STD				
2453131.4361	8.9			Vis.	BVE		84	92	SB1994				V				R CAM	KNVWS	STD				
2453131.6	8.8			Vis.	HAB								V				R CAM		STD				
2453131.673	8.714			V	MVD		GSC 4634:965	GSC 4634:930			1		Z	8.385	9.255		R CAM	AAVSO	STD	102			
2453131.673	7.465			R	MVD		GSC 4634:965	GSC 4634:930			1		Z	7.594	9.023		R CAM	AAVSO	STD	102			
2453133.5	8.5			Vis.	CGF		84	92	SD1930				V				R CAM		STD				
2453133.6	8.8			Vis.	MOW								V				R CAM		STD				
2453133.769	8.698			V	MVD		GSC 4634:965	GSC 4634:930			1		Z	8.394	9.247		R CAM	AAVSO	STD	103			
2453133.769	7.458			R	MVD		GSC 4634:965	GSC 4634:930			1		Z	7.629	8.988		R CAM	AAVSO	STD	103			
2453133.803	8.665			V	MVD		GSC 4634:965	GSC 4634:930			1		Z	8.399	9.241		R CAM	AAVSO	STD	104			
2453133.803	7.455			R	MVD		GSC 4634:965	GSC 4634:930			1		Z	7.629	8.988		R CAM	AAVSO	STD	104			
2453133.852	8.690			V	MVD		GSC 4634:965	GSC 4634:930			1		Z	8.391	9.250		R CAM	AAVSO	STD	105			
2453133.852	7.464			R	MVD		GSC 4634:965	GSC 4634:930			1		Z	7.627	8.990		R CAM	AAVSO	STD	105			
2453134.672	8.705			V	MVD		GSC 4634:965	GSC 4634:930			1		Z	8.394	9.246		R CAM	AAVSO	STD	106			
2453134.672	7.431			R	MVD		GSC 4634:965	GSC 4634:930			1		Z	7.594	9.024		R CAM	AAVSO	STD	106			
2453134.692	8.674			V	MVD		GSC 4634:965	GSC 4634:930			1		Z	8.386	9.254		R CAM	AAVSO	STD	107			
2453134.692	7.437			R	MVD		GSC 4634:965	GSC 4634:930			1		Z	7.585	9.033		R CAM	AAVSO	STD	107			
2453134.718	8.666			V	MVD		GSC 4634:965	GSC 4634:930			1		Z	8.384	9.256		R CAM	AAVSO	STD	108			
2453134.718	7.477			R	MVD		GSC 4634:965	GSC 4634:930			1		Z	7.588	9.030		R CAM	AAVSO	STD	108			
2453134.75	8.9			Vis.	ZPA		84	92	SD1933				V				R CAM		STD				
2453134.822	8.661			V	MVD		GSC 4634:965	GSC 4634:930			1		Z	8.426	9.214		R CAM	AAVSO	STD	109			
2453134.822	7.449			R	MVD		GSC 4634:965	GSC 4634:930			1		Z	7.658	8.960		R CAM	AAVSO	STD	109			
2453135.1431	8.6			Vis.	OJS		84	92	SB 1986				V				R CAM		STD				
2453135.400	9.0			Vis.	CSM								V				R CAM	MCSE	STD				
2453135.67	8.680			V	MVD		GSC 4634:965	GSC 4634:930			1		Z	8.394	9.246		R CAM	AAVSO	STD	110			
2453135.67	7.397			R	MVD		GSC 4634:965	GSC 4634:930			1		Z	7.607	9.010		R CAM	AAVSO	STD	110			
2453135.7	8.9			Vis.	CQJ								V				R CAM		STD				
2453137.5	8.9			Vis.	JLR		84	92	B				V				R CAM		STD				
2453137.5	8.7			Vis.	LEB								V				R CAM	AFOEV	STD				
2453137.503	8.9			Vis.	SJZ		84	92	SB1994				V				R CAM		STD				
2453138.6	8.4			Vis.	HAV		76	84	SB11/94				V				R CAM		STD				
2453138.673	8.616			V	MVD		GSC 4634:965	GSC 4634:930			1		Z	8.374	9.267		R CAM	AAVSO	STD	111			
2453138.673	7.402			R	MVD		GSC 4634:965	GSC 4634:930			1		Z	7.616	9.001		R CAM	AAVSO	STD	111			
2453140.4306	9.0			Vis.	VDL		84	92	SB1194				V				R CAM		STD				
2453140.667	8.567			V	MVD		GSC 4634:965	GSC 4634:930			1		Z	8.359	9.282		R CAM	AAVSO	STD	112			
2453140.667	7.333			R	MVD		GSC 4634:965	GSC 4634:930			1		Z	7.587	9.031		R CAM	AAVSO	STD	112			
2453140.696	8.559			V	MVD		GSC 4634:965	GSC 4634:930			1		Z	8.378	9.263		R CAM	AAVSO	STD	113			
2453140.696	7.358			R	MVD		GSC 4634:965	GSC 4634:930			1		Z	7.619	8.998		R CAM	AAVSO	STD	113			
2453140.72	8.554			V	MVD		GSC 4634:965	GSC 4634:930			1		Z	8.393	9.248		R CAM	AAVSO	STD	114			
2453140.72	7.339			R	MVD		GSC 4634:965	GSC 4634:930			1		Z	7.600	9.018		R CAM	AAVSO	STD	114			
2453140.766	8.569			V	MVD		GSC 4634:965	GSC 4634:930			1		Z	8.386	9.254		R CAM	AAVSO	STD	115			
2453140.766	7.327			R	MVD		GSC 4634:965	GSC 4634:930			1		Z	7.626	8.991		R CAM	AAVSO	STD	115			
2453141.4403	8.3			Vis.	GGU		76	84	SB1994				V				R CAM	KNVWS	STD				
2453141.5	8.4			Vis.	BMU								V				R CAM	KNVWS	STD				
2453141.5	8.9			Vis.	VDE								V				R CAM	KNVWS	STD				
2453142.4	8.9			Vis.	CMG								V				R CAM	KNVWS	STD				
2453142.4	8.8			Vis.	VED								V				R CAM	AFOEV	STD				
2453142.4	8.4			Vis.	WWJ		84	92	SB11/94				V				R CAM		STD				
2453142.4139	8.3			Vis.	BVE		76	84	SB1994				V				R CAM	KNVWS	STD				
2453142.4451	8.7			Vis.	HHU		84	92	SD1933				V				R CAM		STD				
2453142.667	8.508			V	MVD		GSC 4634:965	GSC 4634:930			1		Z	8.400	9.240		R CAM	AAVSO	STD	116			
2453142.667	7.320			R	MVD		GSC 4634:965	GSC 4634:930			1		Z	7.614	9.004		R CAM	AAVSO	STD	116			
2453142.7	8.6			Vis.	HAB								V				R CAM		STD				
2453143.433	8.9			Vis.	SJZ		84	92	SB1994				V				R CAM		STD				
2453143.5	8.8			Vis.	HOO								V				R CAM	KNVWS	STD				
2453144.38	8.7			Vis.	PUJ		 84	92	SB11/94	=20			V				R CAM	AFOEV	STD				
2453144.5173	8.8			Vis.	OCR		84	92	SC1194				V				R CAM		STD				
2453144.8	9.0			Vis.	CQJ								V				R CAM		STD				
2453145.6	8.9			Vis.	CGF		85	92	SD1930				V				R CAM		STD				
2453145.665	8.476			V	MVD		GSC 4634:965	GSC 4634:930			1		Z	8.387	9.254		R CAM	AAVSO	STD	117			
2453145.665	7.237			R	MVD		GSC 4634:965	GSC 4634:930			1		Z	7.612	9.005		R CAM	AAVSO	STD	117			
2453145.7	8.9			Vis.	MOW								V				R CAM		STD				
2453147.1271	8.4			Vis.	OJS		84		SB 1986				V				R CAM		STD				
2453147.4	8.2			Vis.	BIC								V				R CAM	AFOEV	STD				
2453147.4153	8.8			Vis.	VDL		84	92	SB1194				V				R CAM		STD				
2453148.4597	8.6			Vis.	HHU		84	92	SD1933				V				R CAM		STD				
2453149.5931	8.7			Vis.	SUI	BU	84	92	SB11/94				V				R CAM		STD				
2453150.4	8.1			Vis.	VED								V				R CAM	AFOEV	STD				
2453151.7	8.4			Vis.	CQJ								V				R CAM		STD				
2453152.477	8.5			Vis.	SJZ		84	92	SB1994				V				R CAM		STD				
2453153.3937	8.2			Vis.	GGU		76	84	SB1994				V				R CAM	KNVWS	STD				
2453154.4	8.7			Vis.	CMG								V				R CAM	KNVWS	STD				
2453154.4313	8.5			Vis.	VDL		84	92	SB1194				V				R CAM		STD				
2453154.4756	8.5			Vis.	OCR		84	92	SC1194				V				R CAM		STD				
2453154.5	8.3			Vis.	BMU								V				R CAM	KNVWS	STD				
2453154.6	8.7			Vis.	MOW								V				R CAM		STD				
2453155.669	8.386			V	MVD		GSC 4634:965	GSC 4634:930			1		Z	8.385	9.256		R CAM	AAVSO	STD	118			
2453155.669	7.200			R	MVD		GSC 4634:965	GSC 4634:930			1		Z	7.602	9.015		R CAM	AAVSO	STD	118			
2453155.693	8.412			V	MVD		GSC 4634:965	GSC 4634:930			1		Z	8.369	9.271		R CAM	AAVSO	STD	119			
2453155.693	7.200			R	MVD		GSC 4634:965	GSC 4634:930			1		Z	7.609	9.008		R CAM	AAVSO	STD	119			
2453157.38	8.4			Vis.	PUJ		 84	92	SB11/94	=20			V				R CAM	AFOEV	STD				
2453157.4347	8.3			Vis.	BVE		69	84	SB1994				V				R CAM	KNVWS	STD				
2453159.7	8.5			Vis.	CQJ								V				R CAM		STD				
2453160.4	8.4			Vis.	VED								V				R CAM	AFOEV	STD				
2453160.6	8.3			Vis.	HAB								V				R CAM		STD				
2453160.699	8.416			V	MVD		GSC 4634:965	GSC 4634:930			1		Z	8.397	9.243		R CAM	AAVSO	STD	120			
2453160.699	7.188			R	MVD		GSC 4634:965	GSC 4634:930			1		Z	7.608	9.010		R CAM	AAVSO	STD	120			
2453160.735	8.406			V	MVD		GSC 4634:965	GSC 4634:930			1		Z	8.408	9.232		R CAM	AAVSO	STD	121			
2453160.735	7.186			R	MVD		GSC 4634:965	GSC 4634:930			1		Z	7.642	8.975		R CAM	AAVSO	STD	121			
2453160.774	8.407			V	MVD		GSC 4634:965	GSC 4634:930			1		Z	8.399	9.241		R CAM	AAVSO	STD	122			
2453160.774	7.217			R	MVD		GSC 4634:965	GSC 4634:930			1		Z	7.619	8.998		R CAM	AAVSO	STD	122			
2453161.738	8.428			V	MVD		GSC 4634:965	GSC 4634:930			1		Z	8.395	9.245		R CAM	AAVSO	STD	123			
2453161.738	7.230			R	MVD		GSC 4634:965	GSC 4634:930			1		Z	7.649	8.968		R CAM	AAVSO	STD	123			
2453161.77	8.420			V	MVD		GSC 4634:965	GSC 4634:930			1		Z	8.406	9.234		R CAM	AAVSO	STD	124			
2453161.77	7.211			R	MVD		GSC 4634:965	GSC 4634:930			1		Z	7.625	8.992		R CAM	AAVSO	STD	124			
2453161.821	8.436			V	MVD		GSC 4634:965	GSC 4634:930			1		Z	8.400	9.240		R CAM	AAVSO	STD	125			
2453161.821	7.179			R	MVD		GSC 4634:965	GSC 4634:930			1		Z	7.622	8.995		R CAM	AAVSO	STD	125			
2453162.4354	8.3			Vis.	GGU		76	84	SB1994				V				R CAM	KNVWS	STD				
2453162.4743	8.6			Vis.	VDL		84	92	SB1194				V				R CAM		STD				
2453162.5083	8.1			Vis.	WCP	BU	84	92	AAVSO B				V				R CAM		STD				
2453162.664	8.3975			V	MVD		GSC 4634:965	GSC 4634:930			1		Z	8.394	9.246		R CAM	AAVSO	STD	126			
2453162.664	7.16			R	MVD		GSC 4634:965	GSC 4634:930			1		Z	7.6205	8.9965		R CAM	AAVSO	STD	126			
2453162.684	8.428			V	MVD		GSC 4634:965	GSC 4634:930			1		Z	8.390	9.250		R CAM	AAVSO	STD	127			
2453162.684	7.203			R	MVD		GSC 4634:965	GSC 4634:930			1		Z	7.598	9.019		R CAM	AAVSO	STD	127			
2453162.709	8.418			V	MVD		GSC 4634:965	GSC 4634:930			1		Z	8.382	9.258		R CAM	AAVSO	STD	128			
2453162.709	7.191			R	MVD		GSC 4634:965	GSC 4634:930			1		Z	7.607	9.010		R CAM	AAVSO	STD	128			
2453162.733	8.445			V	MVD		GSC 4634:965	GSC 4634:930			1		Z	8.403	9.238		R CAM	AAVSO	STD	129			
